LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
6m27s       Warning   Unhealthy              pod/product-service-646fd4c8b8-fqngt                               Readiness probe failed: Get "http://10.244.1.194:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m31s       Warning   BackoffLimitExceeded   job/k6-load-test-spike-product-service-k1-spike-rep1               Job has reached the specified backoff limit
45s         Normal    ScalingReplicaSet      deployment/product-service                                         Scaled down replica set product-service-646fd4c8b8 from 5 to 4
45s         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                              Deleted pod: product-service-646fd4c8b8-7kks2
45s         Normal    Killing                pod/product-service-646fd4c8b8-7kks2                               Stopping container product-service
45s         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 4; reason: All metrics below target
30s         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 3; reason: All metrics below target
30s         Normal    Killing                pod/product-service-646fd4c8b8-fqngt                               Stopping container product-service
30s         Normal    ScalingReplicaSet      deployment/product-service                                         Scaled down replica set product-service-646fd4c8b8 from 4 to 3
30s         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                              Deleted pod: product-service-646fd4c8b8-fqngt
15s         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                              Deleted pod: product-service-646fd4c8b8-l9gdw
15s         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 2; reason: All metrics below target
15s         Normal    ScalingReplicaSet      deployment/product-service                                         Scaled down replica set product-service-646fd4c8b8 from 3 to 2
15s         Normal    Killing                pod/product-service-646fd4c8b8-l9gdw                               Stopping container product-service
